"3021";"BRIDGE TV DANGE-3021";"лсгшйюкэмше";"http://5.128.182.86:81/udp/239.1.8.17:1234";"Novotel"
"3022";"BRIDGE TV псяяйхи ухр-3022";"лсгшйюкэмше";"http://5.128.182.86:81/udp/239.1.8.14:1234";"Novotel"
"3023";"CARTOON NETWORK-3023";"деряйхе";"http://5.128.182.86:81/udp/239.1.3.3:1234";"Novotel"
"3024";"CINEMA-3024";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.20.2:1234";"Novotel"
"3025";"яря LOVE-3025";"пюгбкейюрекэмше";"http://5.128.182.86:81/udp/239.1.3.8:1234";"Novotel"
"3026";"DA VINCI-3026";"деряйхе";"http://5.128.182.86:81/udp/239.1.5.6:1234";"Novotel"
"3027";"DEUTSCHE WELLE-3027";"щрмхвеяйхе";"http://5.128.182.86:81/udp/239.1.20.37:1234";"Novotel"
"3028";"DISCOVERY CHANNEL-3028";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.5.1:1234";"Novotel"
"3029";"DISCOVERY CHANNEL HD-3029";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.17.17:1234";"Novotel"
"3030";"DISCOVERY SCIENCE-3030";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.5.9:1234";"Novotel"
"3032";"DISNEY CHANNEL-3032";"деряйхе";"http://5.128.182.86:81/udp/239.1.15.12:1234";"Novotel"
"3034";"DTX-3034";"унаах/днясц";"http://5.128.182.86:81/udp/239.1.5.2:1234";"Novotel"
"3035";"ENGLISH CLUB TV-3035";"напюгнбюрекэмше";"http://5.128.182.86:81/udp/239.1.20.35:1234";"Novotel"
"3036";"EUROPA PLUS TV-3036";"лсгшйюкэмше";"http://5.128.182.86:81/udp/239.1.8.10:1234";"Novotel"
"3037";"EUROSPORT 1-3037";"яонпрхбмше";"http://5.128.182.86:81/udp/239.1.12.3:1234";"Novotel"
"3038";"EUROSPORT 1 HD-3038";"яонпрхбмше";"http://5.128.182.86:81/udp/239.1.11.6:1234";"Novotel"
"3039";"EUROSPORT 2-3039";"яонпрхбмше";"http://5.128.182.86:81/udp/239.1.12.4:1234";"Novotel"
"3042";"FASHION ONE HD-3042";"унаах/днясц";"http://5.128.182.86:81/udp/239.1.17.8:1234";"Novotel"
"3043";"FASHION TV-3043";"унаах/днясц";"http://5.128.182.86:81/udp/239.1.3.13:1234";"Novotel"
"3046";"FOX-3046";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.4.5:1234";"Novotel"
"3047";"FOX HD-3047";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.17.5:1234";"Novotel"
"3048";"FOX LIFE-3048";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.3.11:1234";"Novotel"
"3049";"FOX LIFE HD-3049";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.9.3:1234";"Novotel"
"3050";"FRANCE 24 HD-3050";"хмтнплюжхнммше";"http://5.128.182.86:81/udp/239.1.20.58:1234";"Novotel"
"3053";"E HD-3053";"пюгбкейюрекэмше";"http://5.128.182.86:81/udp/239.1.20.141:1234";"Novotel"
"3054";"GINGER HD-3054";"деряйхе";"http://5.128.182.86:81/udp/239.1.21.21:1234";"Novotel"
"3055";"HDL-3055";"хмт/пюгбкейюрекэмше";"http://5.128.182.86:81/udp/239.1.9.2:1234";"Novotel"
"3056";"HUSTLER HD-3056";"дкъ бгпнякшу";"http://5.128.182.86:81/udp/239.1.6.35:1234";"Novotel"
"3059";"MEZZO LIVE HD-3059";"лсгшйюкэмше";"http://5.128.182.86:81/udp/239.1.10.1:1234";"Novotel"
"3060";"MTV-3060";"лсгшйюкэмше";"http://5.128.182.86:81/udp/239.1.20.33:1234";"Novotel"
"3061";"MTV DANCE-3061";"лсгшйюкэмше";"http://5.128.182.86:81/udp/239.1.8.15:1234";"Novotel"
"3062";"MTV HD-3062";"лсгшйюкэмше";"http://5.128.182.86:81/udp/239.1.21.44:1234";"Novotel"
"3064";"MTV LIVE HD-3064";"лсгшйюкэмше";"http://5.128.182.86:81/udp/239.1.17.83:1234";"Novotel"
"3065";"MUSIC BOX RUSSIAN-3065";"лсгшйюкэмше";"http://5.128.182.86:81/udp/239.1.8.5:1234";"Novotel"
"3066";"MUSIC BOX-3066";"лсгшйюкэмше";"http://5.128.182.86:81/udp/239.1.8.6:1234";"Novotel"
"3067";"MYZEN TV HD-3067";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.10.21:1234";"Novotel"
"3068";"NAT GEO WILD-3068";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.5.16:1234";"Novotel"
"3069";"NAT GEO WILD HD-3069";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.17.6:1234";"Novotel"
"3070";"NATIONAL GEOGRAPHIC-3070";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.5.8:1234";"Novotel"
"3071";"NATIONAL GEOGRAPHIC HD-3071";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.17.1:1234";"Novotel"
"3072";"NICK-3072";"деряйхе";"http://5.128.182.86:81/udp/239.1.3.4:1234";"Novotel"
"3073";"NICK HD-3073";"деряйхе";"http://5.128.182.86:81/udp/239.1.17.9:1234";"Novotel"
"3074";"NICK JR.-3074";"деряйхе";"http://5.128.182.86:81/udp/239.1.20.49:1234";"Novotel"
"3075";"NICK JR.-3075";"деряйхе";"http://5.128.182.86:81/udp/239.1.21.46:1234";"Novotel"
"3076";"н!-3076";"деряйхе";"http://5.128.182.86:81/udp/239.1.20.41:1234";"Novotel"
"3077";"O-LA-LA 18+-3077";"дкъ бгпнякшу";"http://5.128.182.86:81/udp/239.1.6.34:1234";"Novotel"
"3079";"PARAMOUNT COMEDY-3079";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.20.32:1234";"Novotel"
"3080";"PARAMOUNT COMEDY HD-3080";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.21.47:1234";"Novotel"
"3081";"PLAYBOY TV 18+-3081";"дкъ бгпнякшу";"http://5.128.182.86:81/udp/239.1.6.39:1234";"Novotel"
"3082";"RTG TV-3082";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.5.13:1234";"Novotel"
"3083";"RTG HD-3083";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.17.22:1234";"Novotel"
"3085";"RU TV-3085";"лсгшйюкэмше";"http://5.128.182.86:81/udp/239.1.8.4:1234";"Novotel"
"3087";"RUSSIA TODAY DOC HD-3087";"хмтнплюжхнммше";"http://5.128.182.86:81/udp/239.1.9.5:1234";"Novotel"
"3088";"RUSSIA TODAY HD-3088";"хмтнплюжхнммше";"http://5.128.182.86:81/udp/239.1.9.4:1234";"Novotel"
"3089";"SHOP&SHOW-3089";"люцюгхм";"http://5.128.182.86:81/udp/239.1.21.37:1234";"Novotel"
"3091";"SONY CHANNEL-3091";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.4.6:1234";"Novotel"
"3092";"SONY CHANNEL HD-3092";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.17.18:1234";"Novotel"
"3093";"SONY SCI-FI-3093";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.4.7:1234";"Novotel"
"3094";"SONY TURBO-3094";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.4.9:1234";"Novotel"
"3095";"SPIKE HD-3095";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.21.57:1234";"Novotel"
"3096";"TIJI-3096";"деряйхе";"http://5.128.182.86:81/udp/239.1.3.6:1234";"Novotel"
"3097";"TLC-3097";"унаах/днясц";"http://5.128.182.86:81/udp/239.1.3.16:1234";"Novotel"
"3098";"TLC HD-3098";"унаах/днясц";"http://5.128.182.86:81/udp/239.1.17.12:1234";"Novotel"
"3100";"TRAVEL+ ADVENTURE-3100";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.5.7:1234";"Novotel"
"3102";"TV XXI-3102";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.4.1:1234";"Novotel"
"3103";"TV1000-3103";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.21.31:1234";"Novotel"
"3104";"TV1000 ACTION-3104";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.21.33:1234";"Novotel"
"3105";"TV1000 псяяйне йхмн-3105";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.20.105:1234";"Novotel"
"3106";"TV1000 псяяйне йхмн-3106";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.21.32:1234";"Novotel"
"3109";"VIASAT EXPLORE-3109";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.21.35:1234";"Novotel"
"3110";"VIASAT GOLF HD-3110";"яонпрхбмше";"http://5.128.182.86:81/udp/239.1.21.42:1234";"Novotel"
"3111";"VIASAT HISTORY-3111";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.21.34:1234";"Novotel"
"3112";"VIASAT HISTORY/NATURE-3112";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.20.145:1234";"Novotel"
"3113";"VIASAT NATURE-3113";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.21.36:1234";"Novotel"
"3114";"VIASAT HISTORY/NATURE HD-3114";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.20.201:1234";"Novotel"
"3115";"VIASAT SPORT HD-3115";"яонпрхбмше";"http://5.128.182.86:81/udp/239.1.21.41:1234";"Novotel"
"3116";"VIP COMEDY HD-3116";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.21.40:1234";"Novotel"
"3117";"VIP MEGAHIT HD-3117";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.21.39:1234";"Novotel"
"3118";"VIP PREMIERE HD-3118";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.21.38:1234";"Novotel"
"3119";"VOSTOK TV-3119";"╘ ProxyBot";"http://5.128.182.86:81/udp/239.1.20.31:1234";"Novotel"
"3120";"ZEE TV-3120";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.21.29:1234";"Novotel"
"3121";"ZOOоюпй-3121";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.20.22:1234";"Novotel"
"3122";"юбрн 24-3122";"унаах/днясц";"http://5.128.182.86:81/udp/239.1.20.23:1234";"Novotel"
"3123";"юбрн окчя-3123";"унаах/днясц";"http://5.128.182.86:81/udp/239.1.2.6:1234";"Novotel"
"3124";"аекюпсяэ 24-3124";"хмтнплюжхнммше";"http://5.128.182.86:81/udp/239.1.21.1:1234";"Novotel"
"3125";"анаеп-3125";"унаах/днясц";"http://5.128.182.86:81/udp/239.1.2.19:1234";"Novotel"
"3126";"анйя рб-3126";"яонпрхбмше";"http://5.128.182.86:81/udp/239.1.20.24:1234";"Novotel"
"3127";"анкэьюъ югхъ-3127";"хмтнплюжхнммше";"http://5.128.182.86:81/udp/239.1.3.9:1234";"Novotel"
"3128";"аяр-3128";"╘ ProxyBot";"http://5.128.182.86:81/udp/239.1.21.8:1234";"Novotel"
"3129";"б цняръу с яйюгйх-3129";"деряйхе";"http://5.128.182.86:81/udp/239.1.21.60:1234";"Novotel"
"3132";"бпелъ-3132";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.5.4:1234";"Novotel"
"3134";"деряйхи-3134";"деряйхе";"http://5.128.182.86:81/udp/239.1.3.5:1234";"Novotel"
"3135";"деряйхи лхп-3135";"деряйхе";"http://5.128.182.86:81/udp/239.1.3.7:1234";"Novotel"
"3137";"днфдэ-3137";"хмтнплюжхнммше";"http://5.128.182.86:81/udp/239.1.13.6:1234";"Novotel"
"3138";"днфдэ HD-3138";"хмтнплюжхнммше";"http://5.128.182.86:81/udp/239.1.13.19:1234";"Novotel"
"3140";"днл йхмн-3140";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.4.8:1234";"Novotel"
"3141";"днл йхмн опелхсл HD-3141";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.17.23:1234";"Novotel"
"3142";"днлюьмхи-3142";"пюгбкейюрекэмше";"http://5.128.182.86:81/udp/239.1.10.5:1234";"Novotel"
"3143";"днпюлю-3143";"╘ ProxyBot";"http://5.128.182.86:81/udp/239.1.21.56:1234";"Novotel"
"3144";"дпюиб-3144";"унаах/днясц";"http://5.128.182.86:81/udp/239.1.2.4:1234";"Novotel"
"3145";"ебпнйхмн-3145";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.21.15:1234";"Novotel"
"3146";"ебпнмнбнярх-3146";"хмтнплюжхнммше";"http://5.128.182.86:81/udp/239.1.1.5:1234";"Novotel"
"3147";"едю опелхсл HD-3147";"унаах/днясц";"http://5.128.182.86:81/udp/239.1.17.10:1234";"Novotel"
"3148";"фхбюъ окюмерю-3148";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.5.23:1234";"Novotel"
"3149";"фхбх!-3149";"унаах/днясц";"http://5.128.182.86:81/udp/239.1.2.12:1234";"Novotel"
"3150";"фхбх!-3150";"унаах/днясц";"http://5.128.182.86:81/udp/239.1.20.43:1234";"Novotel"
"3151";"гюцнпндмюъ фхгмэ-3151";"унаах/днясц";"http://5.128.182.86:81/udp/239.1.20.13:1234";"Novotel"
"3152";"гбегдю-3152";"тедепюкэмше";"http://5.128.182.86:81/udp/239.1.15.9:1234";"Novotel"
"3153";"гднпнбэе-3153";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.21.17:1234";"Novotel"
"3154";"гнн рб-3154";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.21.16:1234";"Novotel"
"3155";"люрв! хцпю HD-3155";"яонпрхбмше";"http://5.128.182.86:81/udp/239.1.21.58:1234";"Novotel"
"3156";"хккчгхнм+-3156";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.20.7:1234";"Novotel"
"3157";"хккчгхнм+-3157";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.21.19:1234";"Novotel"
"3159";"╡мреп+-3159";"╘ ProxyBot";"http://5.128.182.86:81/udp/239.1.20.59:1234";"Novotel"
"3160";"╡мреп+-3160";"╘ ProxyBot";"http://5.128.182.86:81/udp/239.1.21.2:1234";"Novotel"
"3162";"йюкеидняйно рб-3162";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.20.42:1234";"Novotel"
"3163";"йюпсяекэ-3163";"деряйхе";"http://5.128.182.86:81/udp/239.1.15.11:1234";"Novotel"
"3164";"йбм-3164";"пюгбкейюрекэмше";"http://5.128.182.86:81/udp/239.1.20.53:1234";"Novotel"
"3165";"йхмн рб-3165";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.4.12:1234";"Novotel"
"3166";"йхмн рб HD-3166";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.17.13:1234";"Novotel"
"3168";"йхмнлхйя-3168";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.20.15:1234";"Novotel"
"3169";"йхмнонйюг-3169";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.21.20:1234";"Novotel"
"3171";"йхмнябхдюмхе-3171";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.21.25:1234";"Novotel"
"3172";"йхмняелэъ-3172";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.21.24:1234";"Novotel"
"3173";"йхмнухр-3173";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.21.27:1234";"Novotel"
"3174";"йпхй рб-3174";"хмтнплюжхнммше";"http://5.128.182.86:81/udp/239.1.20.30:1234";"Novotel"
"3175";"йспюи рб-3175";"лсгшйюкэмше";"http://5.128.182.86:81/udp/239.1.21.3:1234";"Novotel"
"3176";"йсумъ рб-3176";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.2.15:1234";"Novotel"
"3177";"йук-3177";"яонпрхбмше";"http://5.128.182.86:81/udp/239.1.12.6:1234";"Novotel"
"3179";"йук HD-3179";"яонпрхбмше";"http://5.128.182.86:81/udp/239.1.18.3:1234";"Novotel"
"3180";"кдоп рб-3180";"хмтнплюжхнммше";"http://5.128.182.86:81/udp/239.1.20.9:1234";"Novotel"
"3181";"къ лхмнп-3181";"лсгшйюкэмше";"http://5.128.182.86:81/udp/239.1.8.13:1234";"Novotel"
"3183";"люрв!-3183";"яонпрхбмше";"http://5.128.182.86:81/udp/239.1.15.16:1234";"Novotel"
"3184";"люрв! HD-3184";"яонпрхбмше";"http://5.128.182.86:81/udp/239.1.15.23:1234";"Novotel"
"3186";"люрв! юпемю HD-3186";"яонпрхбмше";"http://5.128.182.86:81/udp/239.1.18.1:1234";"Novotel"
"3187";"люрв! анеж-3187";"яонпрхбмше";"http://5.128.182.86:81/udp/239.1.12.9:1234";"Novotel"
"3190";"люрв! мюь яонпр-3190";"яонпрхбмше";"http://5.128.182.86:81/udp/239.1.12.12:1234";"Novotel"
"3191";"люрв! опелэеп HD-3191";"яонпрхбмше";"http://5.128.182.86:81/udp/239.1.16.1:1234";"Novotel"
"3192";"люрв! опелэеп-3192";"яонпрхбмше";"http://5.128.182.86:81/udp/239.1.20.11:1234";"Novotel"
"3193";"люрв! тсранк 1 HD-3193";"яонпрхбмше";"http://5.128.182.86:81/udp/239.1.23.1:1234";"Novotel"
"3194";"люрв! тсранк 2 HD-3194";"яонпрхбмше";"http://5.128.182.86:81/udp/239.1.23.2:1234";"Novotel"
"3195";"люрв! тсранк 3 HD-3195";"яонпрхбмше";"http://5.128.182.86:81/udp/239.1.23.3:1234";"Novotel"
"3199";"лхп PREMIUM HD-3199";"хмт/пюгбкейюрекэмше";"http://5.128.182.86:81/udp/239.1.17.7:1234";"Novotel"
"3201";"лхп сбкевемхи-3201";"унаах/днясц";"http://5.128.182.86:81/udp/239.1.5.22:1234";"Novotel"
"3202";"лнъ окюмерю-3202";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.5.17:1234";"Novotel"
"3203";"лсфяйне йхмн-3203";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.21.28:1234";"Novotel"
"3204";"лсг рб-3204";"лсгшйюкэмше";"http://5.128.182.86:81/udp/239.1.15.13:1234";"Novotel"
"3207";"лскэрхлсгшйю-3207";"деряйхе";"http://5.128.182.86:81/udp/239.1.1.9:1234";"Novotel"
"3208";"мюсйю-3208";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.5.18:1234";"Novotel"
"3209";"мюью яхахпэ HD-3209";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.9.7:1234";"Novotel"
"3210";"мюье кчахлне йхмн-3210";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.20.10:1234";"Novotel"
"3211";"мюье мнбне йхмн-3211";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.21.30:1234";"Novotel"
"3212";"мнярюкэцхъ-3212";"перпняоейрхбю";"http://5.128.182.86:81/udp/239.1.2.13:1234";"Novotel"
"3213";"мяй 49-3213";"пюгбкейюрекэмше";"http://5.128.182.86:81/udp/239.1.20.208:1234";"Novotel"
"3214";"мяй 49-3214";"пюгбкейюрекэмше";"http://5.128.182.86:81/udp/239.1.10.8:1234";"Novotel"
"3217";"мяр-3217";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.4.15:1234";"Novotel"
"3218";"мрб-3218";"хмт/пюгбкейюрекэмше";"http://5.128.182.86:81/udp/239.1.15.4:1234";"Novotel"
"3220";"нрйпшрши лхп-3220";"пюгбкейюрекэмше";"http://5.128.182.86:81/udp/239.1.5.24:1234";"Novotel"
"3221";"нрп-3221";"хмтнплюжхнммше";"http://5.128.182.86:81/udp/239.1.15.8:1234";"Novotel"
"3223";"нунрю х пшаюкйю-3223";"унаах/днясц";"http://5.128.182.86:81/udp/239.1.2.5:1234";"Novotel"
"3224";"нунрмхй х пшанкнб-3224";"унаах/днясц";"http://5.128.182.86:81/udp/239.1.20.26:1234";"Novotel"
"3226";"оепбши йюмюк HD-3226";"хмт/пюгбкейюрекэмше";"http://5.128.182.86:81/udp/239.1.15.20:1234";"Novotel"
"3227";"оепбши йюмюк HD-3227";"хмт/пюгбкейюрекэмше";"http://5.128.182.86:81/udp/239.1.20.200:1234";"Novotel"
"3228";"оепбши бецерюпхюмяйхи-3228";"унаах/днясц";"http://5.128.182.86:81/udp/239.1.20.55:1234";"Novotel"
"3230";"оепбши йюмюк-3230";"хмт/пюгбкейюрекэмше";"http://5.128.182.86:81/udp/239.1.15.1:1234";"Novotel"
"3233";"окюмерю HD-3233";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.20.29:1234";"Novotel"
"3234";"онеуюкх!-3234";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.20.57:1234";"Novotel"
"3235";"опхйкчвемхъ HD-3235";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.17.11:1234";"Novotel"
"3236";"ояхункнцхъ 21-3236";"унаах/днясц";"http://5.128.182.86:81/udp/239.1.2.9:1234";"Novotel"
"3237";"оърмхжю-3237";"пюгбкейюрекэмше";"http://5.128.182.86:81/udp/239.1.15.17:1234";"Novotel"
"3238";"оърши йюмюк-3238";"хмт/пюгбкейюрекэмше";"http://5.128.182.86:81/udp/239.1.10.3:1234";"Novotel"
"3239";"пюднярэ лнъ-3239";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.20.52:1234";"Novotel"
"3240";"пай-3240";"хмтнплюжхнммше";"http://5.128.182.86:81/udp/239.1.1.2:1234";"Novotel"
"3241";"пем рб-3241";"пюгбкейюрекэмше";"http://5.128.182.86:81/udp/239.1.15.5:1234";"Novotel"
"3242";"перпн-3242";"перпняоейрхбю";"http://5.128.182.86:81/udp/239.1.21.23:1234";"Novotel"
"3244";"пняяхъ 1-3244";"хмт/пюгбкейюрекэмше";"http://5.128.182.86:81/udp/239.1.15.2:1234";"Novotel"
"3246";"пняяхъ 24-3246";"хмтнплюжхнммше";"http://5.128.182.86:81/udp/239.1.15.3:1234";"Novotel"
"3247";"пняяхъ й-3247";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.10.7:1234";"Novotel"
"3248";"псяяйюъ мнвэ 18+-3248";"дкъ бгпнякшу";"http://5.128.182.86:81/udp/239.1.6.32:1234";"Novotel"
"3249";"псяяйхи аеяряеккеп-3249";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.4.2:1234";"Novotel"
"3250";"псяяйхи дерейрхб-3250";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.4.16:1234";"Novotel"
"3251";"псяяйхи хккчгхнм-3251";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.4.11:1234";"Novotel"
"3252";"псяяйхи пнлюм-3252";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.3.17:1234";"Novotel"
"3253";"пшфхи-3253";"деряйхе";"http://5.128.182.86:81/udp/239.1.21.22:1234";"Novotel"
"3254";"яюпютюм-3254";"пюгбкейюрекэмше";"http://5.128.182.86:81/udp/239.1.2.11:1234";"Novotel"
"3257";"яоюя-3257";"опюбнякюбмше";"http://5.128.182.86:81/udp/239.1.15.22:1234";"Novotel"
"3258";"яря лхп-3258";"пюгбкейюрекэмше";"http://5.128.182.86:81/udp/239.1.15.6:1234";"Novotel"
"3259";"ясоеп-3259";"пюгбкейюрекэмше";"http://5.128.182.86:81/udp/239.1.21.45:1234";"Novotel"
"3260";"рб3-3260";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.10.4:1234";"Novotel"
"3261";"рб3-3261";"йхмн/яепхюкш";"http://5.128.182.86:81/udp/239.1.21.43:1234";"Novotel"
"3262";"рбни днл-3262";"унаах/днясц";"http://5.128.182.86:81/udp/239.1.21.11:1234";"Novotel"
"3263";"рбж-3263";"хмт/пюгбкейюрекэмше";"http://5.128.182.86:81/udp/239.1.15.10:1234";"Novotel"
"3264";"реюрп-3264";"унаах/днясц";"http://5.128.182.86:81/udp/239.1.21.18:1234";"Novotel"
"3265";"рекейюмюк тсранк-3265";"яонпрхбмше";"http://5.128.182.86:81/udp/239.1.12.5:1234";"Novotel"
"3266";"рекейюте-3266";"унаах/днясц";"http://5.128.182.86:81/udp/239.1.2.18:1234";"Novotel"
"3267";"рекеосреьеярбхъ-3267";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.20.28:1234";"Novotel"
"3268";"реумн 24-3268";"онгмюбюрекэмше";"http://5.128.182.86:81/udp/239.1.5.10:1234";"Novotel"
"3269";"рмб окюмерю-3269";"щрмхвеяйхе";"http://5.128.182.86:81/udp/239.1.21.5:1234";"Novotel"
"3270";"рмб рюрюпярюм-3270";"щрмхвеяйхе";"http://5.128.182.86:81/udp/239.1.21.4:1234";"Novotel"
"3273";"рмр-3273";"пюгбкейюрекэмше";"http://5.128.182.86:81/udp/239.1.15.7:1234";"Novotel"
"3274";"рмр-3274";"пюгбкейюрекэмше";"http://5.128.182.86:81/udp/239.1.20.102:1234";"Novotel"
"3276";"рмр MUSIC-3276";"лсгшйюкэмше";"http://5.128.182.86:81/udp/239.1.8.2:1234";"Novotel"
"3279";"рмр4-3279";"пюгбкейюрекэмше";"http://5.128.182.86:81/udp/239.1.2.16:1234";"Novotel"
"3281";"сяюдэаю-3281";"унаах/днясц";"http://5.128.182.86:81/udp/239.1.2.17:1234";"Novotel"
